id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
DAN11-0147,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:32",true_false,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:32, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «pero el pueblo que conoce a su Dios se ⟦esforzará⟧ y actuará.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «conoce a su Dios se esforzará y actuará».,conoce a su Dios se esforzará y actuará,DAN11-V32-F05,DAN11-V32-F05-VARIANTS,verified,
DAN11-0148,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:33",fill_blank,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:33, en el pasaje sobre sacrificio continuo, abominación y sabios, complete la formulación del PDF: «pero durante algunos días caerán a espada y a fuego, en _____ y despojo.»","[""dispersión"", ""inundación"", ""confesión"", ""cautividad""]",3,cautividad,"El PDF emplea la expresión «cautividad» en este contexto: «espada y a fuego, en cautividad y despojo».","espada y a fuego, en cautividad y despojo",DAN11-V33-F04,DAN11-V33-F04-VARIANTS,verified,
DAN11-0149,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:34",multiple_choice,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:34, en el pasaje sobre sacrificio continuo, abominación y sabios, ¿Qué opción restituye con precisión la relación descrita? Marco: «En su caída [DETALLE] ayudados con un pequeño socorro, y muchos»","[""En su caída darán ayudados con un pequeño socorro, y muchos"", ""En su caída espere ayudados con un pequeño socorro, y muchos"", ""En su caída manera ayudados con un pequeño socorro, y muchos"", ""En su caída serán ayudados con un pequeño socorro, y muchos""]",3,"En su caída serán ayudados con un pequeño socorro, y muchos","La opción correcta conserva el detalle «serán» tal como aparece en la fuente: «En su caída serán ayudados con un pequeño socorro, y muchos».","En su caída serán ayudados con un pequeño socorro, y muchos",DAN11-V34-F02,DAN11-V34-F02-VARIANTS,verified,
DAN11-0150,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:35",true_false,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:35, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «También algunos de los sabios caerán para ser depurados, ⟦limpiados⟧ y emblanquecidos, hasta el tiempo determinado»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «sabios caerán para ser depurados, limpiados y emblanquecidos, hasta el tiempo determinado».","sabios caerán para ser depurados, limpiados y emblanquecidos, hasta el tiempo determinado",DAN11-V35-F02,DAN11-V35-F02-VARIANTS,verified,
DAN11-0151,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:21",fill_blank,medium,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:21, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, complete la formulación del PDF: «Ocupará su lugar un _____ despreciable, al cual no darán la honra del reino.»","[""hombre"", ""cuarto"", ""primer"", ""rostro""]",0,hombre,"El PDF emplea la expresión «hombre» en este contexto: «Ocupará su lugar un hombre despreciable, al cual no darán la honra».","Ocupará su lugar un hombre despreciable, al cual no darán la honra",DAN11-V21-F03,DAN11-V21-F03-VARIANTS,verified,
DAN11-0152,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:22",multiple_choice,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:22, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, ¿Qué opción restituye con precisión la relación descrita? Marco: «serán del todo [DETALLE], junto con el príncipe del pacto»","[""serán del todo destruidas, junto con el príncipe del pacto"", ""serán del todo firmamento, junto con el príncipe del pacto"", ""serán del todo resplandor, junto con el príncipe del pacto"", ""serán del todo sacrificio, junto con el príncipe del pacto""]",0,"serán del todo destruidas, junto con el príncipe del pacto","La opción correcta conserva el detalle «destruidas» tal como aparece en la fuente: «serán del todo destruidas, junto con el príncipe del pacto».","serán del todo destruidas, junto con el príncipe del pacto",DAN11-V22-F09,DAN11-V22-F09-VARIANTS,verified,
DAN11-0153,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:23",true_false,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:23, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Él, después del pacto, engañará, ⟦subirá⟧ y saldrá vencedor con poca gente.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Él, después del pacto, engañará, subirá y saldrá vencedor con poca gente».","Él, después del pacto, engañará, subirá y saldrá vencedor con poca gente",DAN11-V23-F03,DAN11-V23-F03-VARIANTS,verified,
DAN11-0154,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:24",fill_blank,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:24, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, complete la formulación del PDF: «botín, despojos y riquezas _____ entre sus soldados, y contra las fortalezas formará sus designios.»","[""apoderará"", ""repartirá"", ""aumentará"", ""cumplirán""]",1,repartirá,"El PDF emplea la expresión «repartirá» en este contexto: «botín, despojos y riquezas repartirá entre sus soldados, y contra las fortalezas».","botín, despojos y riquezas repartirá entre sus soldados, y contra las fortalezas",DAN11-V24-F07,DAN11-V24-F07-VARIANTS,verified,
DAN11-0155,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:25",multiple_choice,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:25, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «[DETALLE] sus fuerzas y su ardor con un»","[""confirmará sus fuerzas y su ardor con un"", ""Despertará sus fuerzas y su ardor con un"", ""contenderá sus fuerzas y su ardor con un"", ""enfurecerá sus fuerzas y su ardor con un""]",1,Despertará sus fuerzas y su ardor con un,La opción correcta conserva el detalle «Despertará» tal como aparece en la fuente: «Despertará sus fuerzas y su ardor con un».,Despertará sus fuerzas y su ardor con un,DAN11-V25-F02,DAN11-V25-F02-VARIANTS,verified,
DAN11-0156,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:26",true_false,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:26, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Aun los que ⟦ahora⟧ de sus manjares lo quebrantarán»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «coman». La corrección exacta es: «Aun los que coman de sus manjares lo quebrantarán»,Aun los que coman de sus manjares lo quebrantarán,DAN11-V26-F02,DAN11-V26-F02-VARIANTS,verified,Aun los que coman de sus manjares lo quebrantarán
DAN11-0157,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:27",fill_blank,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:27, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «En su corazón, estos dos reyes _____ hacer mal.»","[""cumplirá"", ""dominará"", ""tramarán"", ""engañará""]",2,tramarán,"El PDF emplea la expresión «tramarán» en este contexto: «su corazón, estos dos reyes tramarán hacer mal».","su corazón, estos dos reyes tramarán hacer mal",DAN11-V27-F03,DAN11-V27-F03-VARIANTS,verified,
DAN11-0158,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:28",multiple_choice,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:28, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Qué opción restituye con precisión la relación descrita? Marco: «a su tierra con gran [DETALLE], y pondrá su corazón contra el pacto»","[""a su tierra con gran conmigo, y pondrá su corazón contra el pacto"", ""a su tierra con gran delante, y pondrá su corazón contra el pacto"", ""a su tierra con gran riqueza, y pondrá su corazón contra el pacto"", ""a su tierra con gran dominio, y pondrá su corazón contra el pacto""]",2,"a su tierra con gran riqueza, y pondrá su corazón contra el pacto","La opción correcta conserva el detalle «riqueza» tal como aparece en la fuente: «a su tierra con gran riqueza, y pondrá su corazón contra el pacto».","a su tierra con gran riqueza, y pondrá su corazón contra el pacto",DAN11-V28-F03,DAN11-V28-F03-VARIANTS,verified,
DAN11-0159,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:29",true_false,medium,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:29, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «pero la ⟦última⟧ venida no será como la primera.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «pero la última venida no será como la primera».,pero la última venida no será como la primera,DAN11-V29-F04,DAN11-V29-F04-VARIANTS,verified,
DAN11-0160,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:30",fill_blank,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:30, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «Porque vendrán contra él naves de Quitim, y él se _____ y retrocederá, se enojará contra el pacto santo y hará según su voluntad»","[""despedazará"", ""fortalecerá"", ""permanecerá"", ""contristará""]",3,contristará,"El PDF emplea la expresión «contristará» en este contexto: «de Quitim, y él se contristará y retrocederá, se enojará contra el pacto».","de Quitim, y él se contristará y retrocederá, se enojará contra el pacto",DAN11-V30-F03,DAN11-V30-F03-VARIANTS,verified,
DAN11-0161,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:31",multiple_choice,expert,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:31, en el pasaje sobre sacrificio continuo, abominación y sabios, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Se levantarán sus tropas, que [DETALLE] el santuario y la fortaleza, quitarán el»","[""Se levantarán sus tropas, que confirmará el santuario y la fortaleza, quitarán el"", ""Se levantarán sus tropas, que contenderá el santuario y la fortaleza, quitarán el"", ""Se levantarán sus tropas, que Despertará el santuario y la fortaleza, quitarán el"", ""Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el""]",3,"Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el","La opción correcta conserva el detalle «profanarán» tal como aparece en la fuente: «Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el».","Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el",DAN11-V31-F03,DAN11-V31-F03-VARIANTS,verified,
DAN11-0162,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:32",true_false,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:32, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Con lisonjas ⟦seducirá⟧ a los violadores del pacto»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «Con lisonjas seducirá a los violadores del pacto».,Con lisonjas seducirá a los violadores del pacto,DAN11-V32-F02,DAN11-V32-F02-VARIANTS,verified,
DAN11-0163,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:33",fill_blank,medium,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:33, en el pasaje sobre sacrificio continuo, abominación y sabios, complete la formulación del PDF: «Los sabios del pueblo instruirán a _____»","[""muchos"", ""ruegos"", ""tardes"", ""actos""]",0,muchos,El PDF emplea la expresión «muchos» en este contexto: «sabios del pueblo instruirán a muchos».,sabios del pueblo instruirán a muchos,DAN11-V33-F02,DAN11-V33-F02-VARIANTS,verified,
DAN11-0164,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:34",multiple_choice,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:34, en el pasaje sobre sacrificio continuo, abominación y sabios, ¿Qué opción restituye con precisión la relación descrita? Marco: «En su caída serán [DETALLE] con un pequeño socorro, y muchos se»","[""En su caída serán ayudados con un pequeño socorro, y muchos se"", ""En su caída serán afligido con un pequeño socorro, y muchos se"", ""En su caída serán cerradas con un pequeño socorro, y muchos se"", ""En su caída serán referido con un pequeño socorro, y muchos se""]",0,"En su caída serán ayudados con un pequeño socorro, y muchos se","La opción correcta conserva el detalle «ayudados» tal como aparece en la fuente: «En su caída serán ayudados con un pequeño socorro, y muchos se».","En su caída serán ayudados con un pequeño socorro, y muchos se",DAN11-V34-F03,DAN11-V34-F03-VARIANTS,verified,
DAN11-0165,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:35",true_false,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:35, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «También algunos de los sabios caerán para ser depurados, limpiados y ⟦emblanquecidos⟧, hasta el tiempo determinado»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «para ser depurados, limpiados y emblanquecidos, hasta el tiempo determinado».","para ser depurados, limpiados y emblanquecidos, hasta el tiempo determinado",DAN11-V35-F03,DAN11-V35-F03-VARIANTS,verified,
DAN11-0166,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:21",fill_blank,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:21, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, complete la formulación del PDF: «Ocupará su lugar un hombre despreciable, al cual no _____ la honra del reino.»","[""serán"", ""darán"", ""espere"", ""manera""]",1,darán,"El PDF emplea la expresión «darán» en este contexto: «hombre despreciable, al cual no darán la honra del reino».","hombre despreciable, al cual no darán la honra del reino",DAN11-V21-F04,DAN11-V21-F04-VARIANTS,verified,
DAN11-0167,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:22",multiple_choice,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:22, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, ¿Qué opción restituye con precisión la relación descrita? Marco: «Las fuerzas [DETALLE] serán barridas delante de él como por»","[""Las fuerzas entonces serán barridas delante de él como por"", ""Las fuerzas enemigas serán barridas delante de él como por"", ""Las fuerzas nosotros serán barridas delante de él como por"", ""Las fuerzas palabras serán barridas delante de él como por""]",1,Las fuerzas enemigas serán barridas delante de él como por,La opción correcta conserva el detalle «enemigas» tal como aparece en la fuente: «Las fuerzas enemigas serán barridas delante de él como por».,Las fuerzas enemigas serán barridas delante de él como por,DAN11-V22-F02,DAN11-V22-F02-VARIANTS,verified,
DAN11-0168,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:23",true_false,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:23, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Él, después del pacto, engañará, subirá y ⟦cabrío⟧ vencedor con poca gente.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «saldrá». La corrección exacta es: «Él, después del pacto, engañará, subirá y saldrá vencedor con poca gente.»","del pacto, engañará, subirá y saldrá vencedor con poca gente",DAN11-V23-F04,DAN11-V23-F04-VARIANTS,verified,"Él, después del pacto, engañará, subirá y saldrá vencedor con poca gente."
DAN11-0169,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:24",fill_blank,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:24, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, complete la formulación del PDF: «botín, despojos y riquezas repartirá entre sus soldados, y contra las _____ formará sus designios.»","[""estrellas"", ""palabras"", ""fortalezas"", ""abominaciones""]",2,fortalezas,"El PDF emplea la expresión «fortalezas» en este contexto: «sus soldados, y contra las fortalezas formará sus designios».","sus soldados, y contra las fortalezas formará sus designios",DAN11-V24-F08,DAN11-V24-F08-VARIANTS,verified,
DAN11-0170,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:25",multiple_choice,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:25, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Despertará sus [DETALLE] y su ardor con un gran ejército»","[""Despertará sus cuernos y su ardor con un gran ejército"", ""Despertará sus espaldas y su ardor con un gran ejército"", ""Despertará sus fuerzas y su ardor con un gran ejército"", ""Despertará sus manjares y su ardor con un gran ejército""]",2,Despertará sus fuerzas y su ardor con un gran ejército,La opción correcta conserva el detalle «fuerzas» tal como aparece en la fuente: «Despertará sus fuerzas y su ardor con un gran ejército».,Despertará sus fuerzas y su ardor con un gran ejército,DAN11-V25-F03,DAN11-V25-F03-VARIANTS,verified,
DAN11-0171,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:26",true_false,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:26, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Aun los que coman de sus ⟦espaldas⟧ lo quebrantarán»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «manjares». La corrección exacta es: «Aun los que coman de sus manjares lo quebrantarán»,los que coman de sus manjares lo quebrantarán,DAN11-V26-F03,DAN11-V26-F03-VARIANTS,verified,Aun los que coman de sus manjares lo quebrantarán
DAN11-0172,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:27",fill_blank,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:27, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «En su corazón, estos dos reyes tramarán _____ mal.»","[""andar"", ""pasar"", ""poder"", ""hacer""]",3,hacer,"El PDF emplea la expresión «hacer» en este contexto: «corazón, estos dos reyes tramarán hacer mal».","corazón, estos dos reyes tramarán hacer mal",DAN11-V27-F04,DAN11-V27-F04-VARIANTS,verified,
DAN11-0173,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:21",multiple_choice,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:21, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, ¿Qué opción restituye con precisión la relación descrita? Marco: «Ocupará su lugar un hombre [DETALLE], al cual no darán la honra del»","[""Ocupará su lugar un hombre comprenderla, al cual no darán la honra del"", ""Ocupará su lugar un hombre resplandezca, al cual no darán la honra del"", ""Ocupará su lugar un hombre veinticuatro, al cual no darán la honra del"", ""Ocupará su lugar un hombre despreciable, al cual no darán la honra del""]",3,"Ocupará su lugar un hombre despreciable, al cual no darán la honra del","La opción correcta conserva el detalle «despreciable» tal como aparece en la fuente: «Ocupará su lugar un hombre despreciable, al cual no darán la honra del».","Ocupará su lugar un hombre despreciable, al cual no darán la honra del",DAN11-V21-F01,DAN11-V21-F01-VARIANTS,verified,
DAN11-0174,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:22",true_false,expert,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:22, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «serán del todo destruidas, junto con el ⟦príncipe del pacto⟧.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «todo destruidas, junto con el príncipe del pacto».","todo destruidas, junto con el príncipe del pacto",DAN11-V22-F08,DAN11-V22-F08-VARIANTS,verified,
DAN11-0175,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:23",multiple_choice,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:23, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, ¿Qué opción restituye con precisión la relación descrita? Marco: «Él, después del [DETALLE], engañará, subirá y saldrá vencedor con poca»","[""Él, después del pacto, engañará, subirá y saldrá vencedor con poca"", ""Él, después del cielo, engañará, subirá y saldrá vencedor con poca"", ""Él, después del libro, engañará, subirá y saldrá vencedor con poca"", ""Él, después del lugar, engañará, subirá y saldrá vencedor con poca""]",0,"Él, después del pacto, engañará, subirá y saldrá vencedor con poca","La opción correcta conserva el detalle «pacto» tal como aparece en la fuente: «Él, después del pacto, engañará, subirá y saldrá vencedor con poca».","Él, después del pacto, engañará, subirá y saldrá vencedor con poca",DAN11-V23-F01,DAN11-V23-F01-VARIANTS,verified,
DAN11-0176,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:24",fill_blank,hard,"hombre despreciable, pacto, halagos y reparto","Según PDF p.24, Daniel 11:24, en el pasaje sobre hombre despreciable, pacto, halagos y reparto, complete la formulación del PDF: «Estando la _____ en paz y en abundancia, entrará y hará lo que no hicieron sus padres ni los padres de sus padres»","[""provincia"", ""confesión"", ""confusión"", ""eternidad""]",0,provincia,"El PDF emplea la expresión «provincia» en este contexto: «Estando la provincia en paz y en abundancia, entrará y».","Estando la provincia en paz y en abundancia, entrará y",DAN11-V24-F01,DAN11-V24-F01-VARIANTS,verified,
DAN11-0177,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:25",true_false,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:25, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Despertará sus fuerzas y su ardor con un gran ejército, contra el ⟦rey del sur⟧, y el rey del sur se empeñará en la guerra con un ejército grande y muy fuerte»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «un gran ejército, contra el rey del sur, y el rey del sur se empeñará».","un gran ejército, contra el rey del sur, y el rey del sur se empeñará",DAN11-V25-F01,DAN11-V25-F01-VARIANTS,verified,
DAN11-0178,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:26",fill_blank,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:26, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «Aun los que coman de sus manjares lo _____»","[""atemorizarán"", ""quebrantarán"", ""engrandecerá"", ""permanecerán""]",1,quebrantarán,El PDF emplea la expresión «quebrantarán» en este contexto: «coman de sus manjares lo quebrantarán».,coman de sus manjares lo quebrantarán,DAN11-V26-F01,DAN11-V26-F01-VARIANTS,verified,
DAN11-0179,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:27",multiple_choice,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:27, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Qué opción restituye con precisión la relación descrita? Marco: «En su [DETALLE], estos dos reyes tramarán hacer mal»","[""En su carnero, estos dos reyes tramarán hacer mal"", ""En su corazón, estos dos reyes tramarán hacer mal"", ""En su dominio, estos dos reyes tramarán hacer mal"", ""En su hacerse, estos dos reyes tramarán hacer mal""]",1,"En su corazón, estos dos reyes tramarán hacer mal","La opción correcta conserva el detalle «corazón» tal como aparece en la fuente: «En su corazón, estos dos reyes tramarán hacer mal».","En su corazón, estos dos reyes tramarán hacer mal",DAN11-V27-F01,DAN11-V27-F01-VARIANTS,verified,
DAN11-0180,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:28",true_false,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:28, en el pasaje sobre traición, mesa, Quitim y pacto santo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Él volverá a su tierra con gran riqueza, y pondrá su corazón contra el ⟦reino eterno⟧»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «pacto santo». La corrección exacta es: «Él volverá a su tierra con gran riqueza, y pondrá su corazón contra el pacto santo»",pondrá su corazón contra el pacto santo,DAN11-V28-F01,DAN11-V28-F01-VARIANTS,verified,"Él volverá a su tierra con gran riqueza, y pondrá su corazón contra el pacto santo"
DAN11-0181,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:29",fill_blank,hard,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:29, en el pasaje sobre traición, mesa, Quitim y pacto santo, complete la formulación del PDF: «Al tiempo _____ volverá al sur»","[""afligido"", ""ayudados"", ""señalado"", ""cerradas""]",2,señalado,El PDF emplea la expresión «señalado» en este contexto: «Al tiempo señalado volverá al sur».,Al tiempo señalado volverá al sur,DAN11-V29-F01,DAN11-V29-F01-VARIANTS,verified,
DAN11-0182,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:30",multiple_choice,expert,"traición, mesa, Quitim y pacto santo","Según PDF p.24, Daniel 11:30, en el pasaje sobre traición, mesa, Quitim y pacto santo, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Porque vendrán contra él [DETALLE], y él se contristará y retrocederá, se»","[""Porque vendrán contra él alas de águila, y él se contristará y retrocederá, se"", ""Porque vendrán contra él miles de miles, y él se contristará y retrocederá, se"", ""Porque vendrán contra él naves de Quitim, y él se contristará y retrocederá, se"", ""Porque vendrán contra él santos del Altísimo, y él se contristará y retrocederá, se""]",2,"Porque vendrán contra él naves de Quitim, y él se contristará y retrocederá, se","La opción correcta conserva el detalle «naves de Quitim» tal como aparece en la fuente: «Porque vendrán contra él naves de Quitim, y él se contristará y retrocederá, se».","Porque vendrán contra él naves de Quitim, y él se contristará y retrocederá, se",DAN11-V30-F01,DAN11-V30-F01-VARIANTS,verified,
DAN11-0183,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:31",true_false,expert,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:31, en el pasaje sobre sacrificio continuo, abominación y sabios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el ⟦cuerno notable⟧ y pondrán la abominación desoladora.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «sacrificio continuo». La corrección exacta es: «Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el sacrificio continuo y pondrán la abominación desoladora.»","y la fortaleza, quitarán el sacrificio continuo y pondrán la abominación desoladora",DAN11-V31-F01,DAN11-V31-F01-VARIANTS,verified,"Se levantarán sus tropas, que profanarán el santuario y la fortaleza, quitarán el sacrificio continuo y pondrán la abominación desoladora."
DAN11-0184,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:32",fill_blank,medium,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:32, en el pasaje sobre sacrificio continuo, abominación y sabios, complete la formulación del PDF: «Con lisonjas seducirá a los _____ del pacto»","[""compañeros"", ""entendidos"", ""habitantes"", ""violadores""]",3,violadores,El PDF emplea la expresión «violadores» en este contexto: «Con lisonjas seducirá a los violadores del pacto».,Con lisonjas seducirá a los violadores del pacto,DAN11-V32-F01,DAN11-V32-F01-VARIANTS,verified,
DAN11-0185,DANIEL7-12,DAN11,"PDF p.24, Daniel 11:33",multiple_choice,hard,"sacrificio continuo, abominación y sabios","Según PDF p.24, Daniel 11:33, en el pasaje sobre sacrificio continuo, abominación y sabios, ¿Qué opción restituye con precisión la relación descrita? Marco: «Los sabios del pueblo [DETALLE] a muchos»","[""Los sabios del pueblo confirmará a muchos"", ""Los sabios del pueblo contenderá a muchos"", ""Los sabios del pueblo Despertará a muchos"", ""Los sabios del pueblo instruirán a muchos""]",3,Los sabios del pueblo instruirán a muchos,La opción correcta conserva el detalle «instruirán» tal como aparece en la fuente: «Los sabios del pueblo instruirán a muchos».,Los sabios del pueblo instruirán a muchos,DAN11-V33-F01,DAN11-V33-F01-VARIANTS,verified,
