id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
PR44-0002,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",fill_blank,expert,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Recordaron al rey: “¿No has confirmado edicto que cualquiera que pidiere a cualquier dios u hombre en el espacio de treinta días, excepto a ti, oh rey, fuese echado en el _____?”»","[""foso de los leones"", ""trono de zafiro"", ""tiempo del fin"", ""Hijo de Dios""]",0,foso de los leones,"El PDF emplea la expresión «foso de los leones» en este contexto: «rey, fuese echado en el foso de los leones».","rey, fuese echado en el foso de los leones",PR44-P056-F50,PR44-P056-F50-VARIANTS,verified,
PR44-0003,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",fill_blank,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «y sobre ellos _____, de los cuales Daniel era el uno, a quienes estos gobernadores diesen cuenta, porque el rey no recibiese daño.»","[""sesenta codos"", ""tres presidentes"", ""siete tiempos"", ""siete veces""]",1,tres presidentes,"El PDF emplea la expresión «tres presidentes» en este contexto: «y sobre ellos tres presidentes, de los cuales Daniel era el uno».","y sobre ellos tres presidentes, de los cuales Daniel era el uno",PR44-P055-F15,PR44-P055-F15-VARIANTS,verified,
PR44-0004,PR39-44,PR44,"PDF p.56, PR44, párrafo 6",multiple_choice,expert,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 6, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Daniel, y echáronle en el [DETALLE]»","[""Daniel, y echáronle en el trono de zafiro"", ""Daniel, y echáronle en el foso de los leones"", ""Daniel, y echáronle en el tiempo del fin"", ""Daniel, y echáronle en el Hijo de Dios""]",1,"Daniel, y echáronle en el foso de los leones","La opción correcta conserva el detalle «foso de los leones» tal como aparece en la fuente: «Daniel, y echáronle en el foso de los leones».","Daniel, y echáronle en el foso de los leones",PR44-P056-F129,PR44-P056-F129-VARIANTS,verified,
PR44-0005,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",fill_blank,expert,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «La violación de este decreto se castigaría arrojando al culpable en el _____.»","[""trono de zafiro"", ""tiempo del fin"", ""foso de los leones"", ""Hijo de Dios""]",2,foso de los leones,El PDF emplea la expresión «foso de los leones» en este contexto: «arrojando al culpable en el foso de los leones».,arrojando al culpable en el foso de los leones,PR44-P055-F79,PR44-P055-F79-VARIANTS,verified,
PR44-0006,PR39-44,PR44,"PDF p.56, PR44, párrafo 7",multiple_choice,expert,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 7, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Daniel que le echasen al [DETALLE]»","[""Daniel que le echasen al trono de zafiro"", ""Daniel que le echasen al tiempo del fin"", ""Daniel que le echasen al foso de los leones"", ""Daniel que le echasen al Hijo de Dios""]",2,Daniel que le echasen al foso de los leones,La opción correcta conserva el detalle «foso de los leones» tal como aparece en la fuente: «Daniel que le echasen al foso de los leones».,Daniel que le echasen al foso de los leones,PR44-P056-F159,PR44-P056-F159-VARIANTS,verified,
PR44-0007,PR39-44,PR44,"PDF p.55, PR44, párrafo 4",fill_blank,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 4, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Resolvieron pedir al rey que firmase un decreto que ellos iban a preparar, en el cual se prohibiría a cualquier persona del reino que por _____ días pidiese algo a Dios o a los hombres, excepto al rey Darío.»","[""sesenta"", ""cuatro"", ""siete"", ""treinta""]",3,treinta,El PDF emplea la expresión «treinta» en este contexto: «persona del reino que por treinta días pidiese algo a Dios o a».,persona del reino que por treinta días pidiese algo a Dios o a,PR44-P055-F67,PR44-P055-F67-VARIANTS,verified,
PR44-0008,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",multiple_choice,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «hombre en el espacio de [DETALLE] días, excepto a ti, oh rey, fuese»","[""hombre en el espacio de sesenta días, excepto a ti, oh rey, fuese"", ""hombre en el espacio de cuatro días, excepto a ti, oh rey, fuese"", ""hombre en el espacio de siete días, excepto a ti, oh rey, fuese"", ""hombre en el espacio de treinta días, excepto a ti, oh rey, fuese""]",3,"hombre en el espacio de treinta días, excepto a ti, oh rey, fuese","La opción correcta conserva el detalle «treinta» tal como aparece en la fuente: «hombre en el espacio de treinta días, excepto a ti, oh rey, fuese».","hombre en el espacio de treinta días, excepto a ti, oh rey, fuese",PR44-P056-F51,PR44-P056-F51-VARIANTS,verified,
PR44-0009,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",fill_blank,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Cuando Darío el Medo subió al trono antes ocupado por los _____ babilónicos, procedió inmediatamente a reorganizar el gobierno.»","[""gobernantes"", ""divinidades"", ""presidentes"", ""principales""]",0,gobernantes,"El PDF emplea la expresión «gobernantes» en este contexto: «trono antes ocupado por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno».","trono antes ocupado por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno",PR44-P055-F01,PR44-P055-F01-VARIANTS,verified,
PR44-0010,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",multiple_choice,hard,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Qué opción restituye con precisión la relación descrita? Marco: «potencia terrenal tiene derecho a [DETALLE] entre el alma y Dios»","[""potencia terrenal tiene derecho a interponerse entre el alma y Dios"", ""potencia terrenal tiene derecho a atestiguarse entre el alma y Dios"", ""potencia terrenal tiene derecho a determinarse entre el alma y Dios"", ""potencia terrenal tiene derecho a desfallecer entre el alma y Dios""]",0,potencia terrenal tiene derecho a interponerse entre el alma y Dios,La opción correcta conserva el detalle «interponerse» tal como aparece en la fuente: «potencia terrenal tiene derecho a interponerse entre el alma y Dios».,potencia terrenal tiene derecho a interponerse entre el alma y Dios,PR44-P056-F01,PR44-P056-F01-VARIANTS,verified,
PR44-0011,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",true_false,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Cuando Darío el Medo subió al trono antes ocupado por los gobernantes ⟦adivinanzas⟧, procedió inmediatamente a reorganizar el gobierno.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «babilónicos». La corrección exacta es: «Cuando Darío el Medo subió al trono antes ocupado por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno.»","antes ocupado por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno",PR44-P055-F02,PR44-P055-F02-VARIANTS,verified,"Cuando Darío el Medo subió al trono antes ocupado por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno."
PR44-0012,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",fill_blank,easy,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Rodeado de _____, atestiguó fielmente esta verdad.»","[""blasfemos"", ""idólatras"", ""corruptos"", ""disolutos""]",1,idólatras,"El PDF emplea la expresión «idólatras» en este contexto: «Rodeado de idólatras, atestiguó fielmente esta verdad».","Rodeado de idólatras, atestiguó fielmente esta verdad",PR44-P056-F12,PR44-P056-F12-VARIANTS,verified,
PR44-0013,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «por los gobernantes babilónicos, procedió [DETALLE] a reorganizar el gobierno»","[""por los gobernantes babilónicos, procedió aceleradamente a reorganizar el gobierno"", ""por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno"", ""por los gobernantes babilónicos, procedió favorablemente a reorganizar el gobierno"", ""por los gobernantes babilónicos, procedió fervorosamente a reorganizar el gobierno""]",1,"por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno","La opción correcta conserva el detalle «inmediatamente» tal como aparece en la fuente: «por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno».","por los gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno",PR44-P055-F03,PR44-P055-F03-VARIANTS,verified,
PR44-0014,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",true_false,easy,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Rodeado de idólatras, ⟦atestiguó⟧ fielmente esta verdad.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Rodeado de idólatras, atestiguó fielmente esta verdad».","Rodeado de idólatras, atestiguó fielmente esta verdad",PR44-P056-F13,PR44-P056-F13-VARIANTS,verified,
PR44-0015,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",fill_blank,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Cuando Darío el Medo subió al trono antes ocupado por los gobernantes babilónicos, procedió inmediatamente a _____ el gobierno.»","[""desfallecer"", ""representar"", ""reorganizar"", ""atestiguarse""]",2,reorganizar,"El PDF emplea la expresión «reorganizar» en este contexto: «gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno».","gobernantes babilónicos, procedió inmediatamente a reorganizar el gobierno",PR44-P055-F04,PR44-P055-F04-VARIANTS,verified,
PR44-0016,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",multiple_choice,easy,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Qué expresión completa correctamente el detalle señalado? Marco: «Rodeado de idólatras, atestiguó [DETALLE] esta verdad»","[""Rodeado de idólatras, atestiguó claramente esta verdad"", ""Rodeado de idólatras, atestiguó finalmente esta verdad"", ""Rodeado de idólatras, atestiguó fielmente esta verdad"", ""Rodeado de idólatras, atestiguó firmemente esta verdad""]",2,"Rodeado de idólatras, atestiguó fielmente esta verdad","La opción correcta conserva el detalle «fielmente» tal como aparece en la fuente: «Rodeado de idólatras, atestiguó fielmente esta verdad».","Rodeado de idólatras, atestiguó fielmente esta verdad",PR44-P056-F14,PR44-P056-F14-VARIANTS,verified,
PR44-0017,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",true_false,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «y sobre ellos tres presidentes, de los cuales Daniel era el uno, a quienes estos ⟦gobernadores⟧ diesen cuenta, porque el rey no recibiese daño.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «el uno, a quienes estos gobernadores diesen cuenta, porque el rey no recibiese».","el uno, a quienes estos gobernadores diesen cuenta, porque el rey no recibiese",PR44-P055-F16,PR44-P055-F16-VARIANTS,verified,
PR44-0018,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",fill_blank,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Su adhesión indómita a lo recto fué una luz que brilló en las _____ morales de aquella corte pagana.»","[""lecciones"", ""potencias"", ""exigencias"", ""tinieblas""]",3,tinieblas,El PDF emplea la expresión «tinieblas» en este contexto: «luz que brilló en las tinieblas morales de aquella corte pagana».,luz que brilló en las tinieblas morales de aquella corte pagana,PR44-P056-F17,PR44-P056-F17-VARIANTS,verified,
PR44-0019,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «cuenta, porque el rey no [DETALLE] daño»","[""cuenta, porque el rey no habitasen daño"", ""cuenta, porque el rey no revelasen daño"", ""cuenta, porque el rey no sirviesen daño"", ""cuenta, porque el rey no recibiese daño""]",3,"cuenta, porque el rey no recibiese daño","La opción correcta conserva el detalle «recibiese» tal como aparece en la fuente: «cuenta, porque el rey no recibiese daño».","cuenta, porque el rey no recibiese daño",PR44-P055-F17,PR44-P055-F17-VARIANTS,verified,
PR44-0020,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",true_false,hard,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Daniel se destaca hoy ante el mundo como digno ejemplo de ⟦babilónico⟧ y fidelidad cristianas.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «intrepidez». La corrección exacta es: «Daniel se destaca hoy ante el mundo como digno ejemplo de intrepidez y fidelidad cristianas.»,mundo como digno ejemplo de intrepidez y fidelidad cristianas,PR44-P056-F25,PR44-P056-F25-VARIANTS,verified,Daniel se destaca hoy ante el mundo como digno ejemplo de intrepidez y fidelidad cristianas.
PR44-0021,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",fill_blank,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Pero el mismo Daniel era superior a estos _____ y presidentes, porque había en él más abundancia de espíritu: y el rey pensaba de ponerlo sobre todo el reino.”»","[""gobernadores"", ""contemplamos"", ""encantadores"", ""espirituales""]",0,gobernadores,"El PDF emplea la expresión «gobernadores» en este contexto: «Daniel era superior a estos gobernadores y presidentes, porque había en él más».","Daniel era superior a estos gobernadores y presidentes, porque había en él más",PR44-P055-F22,PR44-P055-F22-VARIANTS,verified,
PR44-0022,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",multiple_choice,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «digno ejemplo de intrepidez y [DETALLE] cristianas»","[""digno ejemplo de intrepidez y fidelidad cristianas"", ""digno ejemplo de intrepidez y adoración cristianas"", ""digno ejemplo de intrepidez y adorareis cristianas"", ""digno ejemplo de intrepidez y autoridad cristianas""]",0,digno ejemplo de intrepidez y fidelidad cristianas,La opción correcta conserva el detalle «fidelidad» tal como aparece en la fuente: «digno ejemplo de intrepidez y fidelidad cristianas».,digno ejemplo de intrepidez y fidelidad cristianas,PR44-P056-F26,PR44-P056-F26-VARIANTS,verified,
PR44-0023,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",true_false,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Pero el mismo Daniel era superior a estos gobernadores y ⟦presidentes⟧, porque había en él más abundancia de espíritu: y el rey pensaba de ponerlo sobre todo el reino.”»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «superior a estos gobernadores y presidentes, porque había en él más abundancia de».","superior a estos gobernadores y presidentes, porque había en él más abundancia de",PR44-P055-F23,PR44-P055-F23-VARIANTS,verified,
PR44-0024,PR39-44,PR44,"PDF p.56, PR44, párrafo 1",fill_blank,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 1, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Daniel se destaca hoy ante el mundo como digno ejemplo de intrepidez y fidelidad _____.»","[""adoradores"", ""cristianas"", ""astrólogos"", ""debiéramos""]",1,cristianas,El PDF emplea la expresión «cristianas» en este contexto: «ejemplo de intrepidez y fidelidad cristianas».,ejemplo de intrepidez y fidelidad cristianas,PR44-P056-F27,PR44-P056-F27-VARIANTS,verified,
PR44-0025,PR39-44,PR44,"PDF p.55, PR44, párrafo 1",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 1, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «porque había en él más [DETALLE] de espíritu: y el rey pensaba de»","[""porque había en él más constancia de espíritu: y el rey pensaba de"", ""porque había en él más abundancia de espíritu: y el rey pensaba de"", ""porque había en él más describían de espíritu: y el rey pensaba de"", ""porque había en él más establecía de espíritu: y el rey pensaba de""]",1,porque había en él más abundancia de espíritu: y el rey pensaba de,La opción correcta conserva el detalle «abundancia» tal como aparece en la fuente: «porque había en él más abundancia de espíritu: y el rey pensaba de».,porque había en él más abundancia de espíritu: y el rey pensaba de,PR44-P055-F24,PR44-P055-F24-VARIANTS,verified,
PR44-0026,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",true_false,easy,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Durante todo un día los ⟦príncipes⟧ vigilaron a Daniel.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «Durante todo un día los príncipes vigilaron a Daniel».,Durante todo un día los príncipes vigilaron a Daniel,PR44-P056-F32,PR44-P056-F32-VARIANTS,verified,
PR44-0027,PR39-44,PR44,"PDF p.55, PR44, párrafo 2",fill_blank,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 2, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Los honores _____ a Daniel despertaron los celos de los principales del reino, y buscaron ocasión de quejarse contra él»","[""acarreado"", ""aprendido"", ""otorgados"", ""atribuído""]",2,otorgados,El PDF emplea la expresión «otorgados» en este contexto: «Los honores otorgados a Daniel despertaron los celos de los».,Los honores otorgados a Daniel despertaron los celos de los,PR44-P055-F31,PR44-P055-F31-VARIANTS,verified,
PR44-0028,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",multiple_choice,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «todo un día los príncipes [DETALLE] a Daniel»","[""todo un día los príncipes acordaste a Daniel"", ""todo un día los príncipes confiaste a Daniel"", ""todo un día los príncipes vigilaron a Daniel"", ""todo un día los príncipes engañaron a Daniel""]",2,todo un día los príncipes vigilaron a Daniel,La opción correcta conserva el detalle «vigilaron» tal como aparece en la fuente: «todo un día los príncipes vigilaron a Daniel».,todo un día los príncipes vigilaron a Daniel,PR44-P056-F33,PR44-P056-F33-VARIANTS,verified,
PR44-0029,PR39-44,PR44,"PDF p.55, PR44, párrafo 2",true_false,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 2, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Los honores otorgados a Daniel ⟦presentaron⟧ los celos de los principales del reino, y buscaron ocasión de quejarse contra él»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «despertaron». La corrección exacta es: «Los honores otorgados a Daniel despertaron los celos de los principales del reino, y buscaron ocasión de quejarse contra él»",Los honores otorgados a Daniel despertaron los celos de los principales del reino,PR44-P055-F32,PR44-P055-F32-VARIANTS,verified,"Los honores otorgados a Daniel despertaron los celos de los principales del reino, y buscaron ocasión de quejarse contra él"
PR44-0030,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",fill_blank,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «Tres veces le vieron ir a su cámara, y tres veces oyeron su voz elevarse en _____ intercesión para con Dios.»","[""abrumador"", ""aliviarla"", ""atestiguó"", ""ferviente""]",3,ferviente,El PDF emplea la expresión «ferviente» en este contexto: «oyeron su voz elevarse en ferviente intercesión para con Dios».,oyeron su voz elevarse en ferviente intercesión para con Dios,PR44-P056-F34,PR44-P056-F34-VARIANTS,verified,
PR44-0031,PR39-44,PR44,"PDF p.55, PR44, párrafo 2",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 2, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «despertaron los celos de los [DETALLE] del reino, y buscaron ocasión de quejarse»","[""despertaron los celos de los divinidades del reino, y buscaron ocasión de quejarse"", ""despertaron los celos de los gobernantes del reino, y buscaron ocasión de quejarse"", ""despertaron los celos de los presidentes del reino, y buscaron ocasión de quejarse"", ""despertaron los celos de los principales del reino, y buscaron ocasión de quejarse""]",3,"despertaron los celos de los principales del reino, y buscaron ocasión de quejarse","La opción correcta conserva el detalle «principales» tal como aparece en la fuente: «despertaron los celos de los principales del reino, y buscaron ocasión de quejarse».","despertaron los celos de los principales del reino, y buscaron ocasión de quejarse",PR44-P055-F33,PR44-P055-F33-VARIANTS,verified,
PR44-0032,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",true_false,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Tres veces le vieron ir a su cámara, y tres veces oyeron su voz elevarse en ferviente ⟦intercesión⟧ para con Dios.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «su voz elevarse en ferviente intercesión para con Dios».,su voz elevarse en ferviente intercesión para con Dios,PR44-P056-F35,PR44-P056-F35-VARIANTS,verified,
PR44-0033,PR39-44,PR44,"PDF p.55, PR44, párrafo 3",fill_blank,easy,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 3, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «La conducta _____ de Daniel excitó aún más los celos de sus enemigos.»","[""intachable"", ""babilónico"", ""destruidor"", ""espiritual""]",0,intachable,El PDF emplea la expresión «intachable» en este contexto: «La conducta intachable de Daniel excitó aún más los celos».,La conducta intachable de Daniel excitó aún más los celos,PR44-P055-F46,PR44-P055-F46-VARIANTS,verified,
PR44-0034,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",multiple_choice,easy,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, ¿Qué expresión completa correctamente el detalle señalado? Marco: «A la mañana [DETALLE], presentaron su queja al rey»","[""A la mañana siguiente, presentaron su queja al rey"", ""A la mañana abrumador, presentaron su queja al rey"", ""A la mañana aliviarla, presentaron su queja al rey"", ""A la mañana atestiguó, presentaron su queja al rey""]",0,"A la mañana siguiente, presentaron su queja al rey","La opción correcta conserva el detalle «siguiente» tal como aparece en la fuente: «A la mañana siguiente, presentaron su queja al rey».","A la mañana siguiente, presentaron su queja al rey",PR44-P056-F41,PR44-P056-F41-VARIANTS,verified,
PR44-0035,PR39-44,PR44,"PDF p.55, PR44, párrafo 3",true_false,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 3, en el pasaje sobre reorganización, celos y decreto, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Se vieron ⟦acarreado⟧ a reconocer: “No hallaremos contra este Daniel ocasión alguna, si no la hallamos contra él en la ley de su Dios.”»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «obligados». La corrección exacta es: «Se vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna, si no la hallamos contra él en la ley de su Dios.”»",Se vieron obligados a reconocer: “No hallaremos contra este Daniel,PR44-P055-F51,PR44-P055-F51-VARIANTS,verified,"Se vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna, si no la hallamos contra él en la ley de su Dios.”"
PR44-0036,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",fill_blank,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, complete la formulación del PDF: «A la mañana siguiente, _____ su queja al rey.»","[""despertaron"", ""presentaron"", ""acontecieron"", ""apoderaron""]",1,presentaron,"El PDF emplea la expresión «presentaron» en este contexto: «A la mañana siguiente, presentaron su queja al rey».","A la mañana siguiente, presentaron su queja al rey",PR44-P056-F42,PR44-P056-F42-VARIANTS,verified,
PR44-0037,PR39-44,PR44,"PDF p.55, PR44, párrafo 3",multiple_choice,hard,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 3, en el pasaje sobre reorganización, celos y decreto, ¿Qué opción restituye con precisión la relación descrita? Marco: «Se vieron obligados a [DETALLE]: “No hallaremos contra este Daniel ocasión alguna»","[""Se vieron obligados a acontecer: “No hallaremos contra este Daniel ocasión alguna"", ""Se vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna"", ""Se vieron obligados a agradecer: “No hallaremos contra este Daniel ocasión alguna"", ""Se vieron obligados a compartir: “No hallaremos contra este Daniel ocasión alguna""]",1,Se vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna,La opción correcta conserva el detalle «reconocer» tal como aparece en la fuente: «Se vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna».,Se vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna,PR44-P055-F52,PR44-P055-F52-VARIANTS,verified,
PR44-0038,PR39-44,PR44,"PDF p.56, PR44, párrafo 2",true_false,medium,"oración, acusación, foso, piedra y sellos","Según PDF p.56, PR44, párrafo 2, en el pasaje sobre oración, acusación, foso, piedra y sellos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Daniel, su ⟦adoración⟧ más honrado y fiel, había desafiado el decreto real.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «estadista». La corrección exacta es: «Daniel, su estadista más honrado y fiel, había desafiado el decreto real.»","Daniel, su estadista más honrado y fiel, había desafiado el",PR44-P056-F45,PR44-P056-F45-VARIANTS,verified,"Daniel, su estadista más honrado y fiel, había desafiado el decreto real."
PR44-0039,PR39-44,PR44,"PDF p.55, PR44, párrafo 3",fill_blank,medium,"reorganización, celos y decreto","Según PDF p.55, PR44, párrafo 3, en el pasaje sobre reorganización, celos y decreto, complete la formulación del PDF: «Se vieron obligados a reconocer: “No _____ contra este Daniel ocasión alguna, si no la hallamos contra él en la ley de su Dios.”»","[""adoradores"", ""astrólogos"", ""hallaremos"", ""cristianas""]",2,hallaremos,"El PDF emplea la expresión «hallaremos» en este contexto: «vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna, si no».","vieron obligados a reconocer: “No hallaremos contra este Daniel ocasión alguna, si no",PR44-P055-F53,PR44-P055-F53-VARIANTS,verified,
