source_unit_id,work,chapter,verse_or_page,pdf_page,exact_quote,nearby_context,atomic_facts,atomic_fact_count,atomic_fact_records,current_question_ids,presentation_count,distinct_cognitive_operations,coverage_status,coverage_basis,coverage_scope,semantic_coverage_verified,explanation,historical_fact_ids,historical_fact_count,ocr_support,ocr_issue,context_boundary,review_flags,requires_visual_review,visual_review_status
DAN1-V011,Daniel,1,Daniel 1:11,3,"Entonces dijo Daniel a Melsar, a quien el jefe de los eunucos había puesto sobre Daniel, Ananías, Misael y Azarías:","Anterior: y el jefe de los eunucos dijo a Daniel: —Temo a mi señor el rey, que asignó vuestra comida y vuestra bebida; pues luego que él vea vuestros rostros más pálidos que los de los muchachos que son semejantes a vosotros, haréis que el rey me condene a muerte. Posterior: —Te ruego que hagas la prueba con tus siervos durante diez días: que nos den legumbres para comer y agua para beber.","[""Entonces dijo Daniel a Melsar, a quien el jefe de los eunucos había puesto sobre Daniel, Ananías, Misael y Azarías:""]",1,"[{""atomic_fact_id"": ""DAN1-V011-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN1-V11-WAVE-021"", ""Q-DAN1-0011"", ""V13-R2-DAN1-C13-001"", ""V14-R2-DAN1-W1-015""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V011"", ""semantic_coverage_verified"": false, ""text"": ""Entonces dijo Daniel a Melsar, a quien el jefe de los eunucos había puesto sobre Daniel, Ananías, Misael y Azarías:""}]","[""DAN1-V11-WAVE-021"", ""Q-DAN1-0011"", ""V13-R2-DAN1-C13-001"", ""V14-R2-DAN1-W1-015""]",4,"[""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V11-001"", ""FACT-D01-V11-002""]",2,True,,UNIT,[],False,NOT_REQUIRED
DAN1-V012,Daniel,1,Daniel 1:12,3,—Te ruego que hagas la prueba con tus siervos durante diez días: que nos den legumbres para comer y agua para beber.,"Anterior: Entonces dijo Daniel a Melsar, a quien el jefe de los eunucos había puesto sobre Daniel, Ananías, Misael y Azarías: Posterior: Compara luego nuestros rostros con los rostros de los muchachos que comen de la porción de la comida del rey, y haz después con tus siervos según veas.","[""—Te ruego que hagas la prueba con tus siervos durante diez días: que nos den legumbres para comer y agua para beber.""]",1,"[{""atomic_fact_id"": ""DAN1-V012-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN1-V11-WAVE-017"", ""DAN1-V11-WAVE-022"", ""Q-DAN1-0012"", ""V13-R2-DAN1-C9-V012-V11-F02"", ""V14-R2-DAN1-C16-005"", ""V14-R2-DAN1-W1-016""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V012"", ""semantic_coverage_verified"": false, ""text"": ""—Te ruego que hagas la prueba con tus siervos durante diez días: que nos den legumbres para comer y agua para beber.""}]","[""DAN1-V11-WAVE-017"", ""DAN1-V11-WAVE-022"", ""Q-DAN1-0012"", ""V13-R2-DAN1-C9-V012-V11-F02"", ""V14-R2-DAN1-C16-005"", ""V14-R2-DAN1-W1-016""]",6,"[""comparison"", ""factual_recall"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 6 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V12-001"", ""FACT-D01-V12-002"", ""FACT-D01-V12-003""]",3,True,,UNIT,[],False,NOT_REQUIRED
DAN1-V013,Daniel,1,Daniel 1:13,3,"Compara luego nuestros rostros con los rostros de los muchachos que comen de la porción de la comida del rey, y haz después con tus siervos según veas.","Anterior: —Te ruego que hagas la prueba con tus siervos durante diez días: que nos den legumbres para comer y agua para beber. Posterior: Consintió, pues, con ellos en esto, y probó con ellos durante diez días.","[""Compara luego nuestros rostros con los rostros de los muchachos que comen de la porción de la comida del rey, y haz después con tus siervos según veas.""]",1,"[{""atomic_fact_id"": ""DAN1-V013-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN1-V11-WAVE-010"", ""Q-DAN1-0013"", ""V14-R2-DAN1-C16-006"", ""V14-R2-DAN1-C20-010""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V013"", ""semantic_coverage_verified"": false, ""text"": ""Compara luego nuestros rostros con los rostros de los muchachos que comen de la porción de la comida del rey, y haz después con tus siervos según veas.""}]","[""DAN1-V11-WAVE-010"", ""Q-DAN1-0013"", ""V14-R2-DAN1-C16-006"", ""V14-R2-DAN1-C20-010""]",4,"[""comparison"", ""narrative_order"", ""principle"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V13-001"", ""FACT-D01-V13-002""]",2,True,,UNIT,[],False,NOT_REQUIRED
DAN1-V014,Daniel,1,Daniel 1:14,3,"Consintió, pues, con ellos en esto, y probó con ellos durante diez días.","Anterior: Compara luego nuestros rostros con los rostros de los muchachos que comen de la porción de la comida del rey, y haz después con tus siervos según veas. Posterior: Y al cabo de los diez días pareció el rostro de ellos mejor y más robusto que el de los otros muchachos que comían de la porción de la comida del rey.","[""Consintió, pues, con ellos en esto, y probó con ellos durante diez días.""]",1,"[{""atomic_fact_id"": ""DAN1-V014-F01"", ""coverage_basis"": ""OCR_SUPPORT_MISSING"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""AMBIGUOUS_SOURCE"", ""current_question_ids"": [""Q-DAN1-0014"", ""V14-R2-DAN1-C16-007""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V014"", ""semantic_coverage_verified"": false, ""text"": ""Consintió, pues, con ellos en esto, y probó con ellos durante diez días.""}]","[""Q-DAN1-0014"", ""V14-R2-DAN1-C16-007""]",2,"[""narrative_order""]",AMBIGUOUS_SOURCE,OCR_SUPPORT_MISSING,SOURCE_UNIT,False,"La unidad tiene 2 presentación(es) actual(es), pero su cita no coincide completamente con el OCR verificado. Se conserva la cita canónica y no se corrige el OCR automáticamente. La cita normalizada no aparece completa en el OCR de las páginas 3, 4, 5; se conserva la cita canónica y se requiere revisión visual.","[""FACT-D01-V14-001"", ""FACT-D01-V14-002""]",2,False,"La cita normalizada no aparece completa en el OCR de las páginas 3, 4, 5; se conserva la cita canónica y se requiere revisión visual.",UNIT,"[""OCR_SUPPORT_MISSING""]",True,REVIEW_REQUIRED
DAN1-V015,Daniel,1,Daniel 1:15,3,Y al cabo de los diez días pareció el rostro de ellos mejor y más robusto que el de los otros muchachos que comían de la porción de la comida del rey.,"Anterior: Consintió, pues, con ellos en esto, y probó con ellos durante diez días. Posterior: Así, pues, Melsar se llevaba la porción de la comida de ellos y el vino que habían de beber, y les daba legumbres.","[""Y al cabo de los diez días pareció el rostro de ellos mejor y más robusto que el de los otros muchachos que comían de la porción de la comida del rey.""]",1,"[{""atomic_fact_id"": ""DAN1-V015-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN1-V11-WAVE-023"", ""Q-DAN1-0015"", ""V14-R2-DAN1-C16-008"", ""V14-R2-DAN1-W1-017""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V015"", ""semantic_coverage_verified"": false, ""text"": ""Y al cabo de los diez días pareció el rostro de ellos mejor y más robusto que el de los otros muchachos que comían de la porción de la comida del rey.""}]","[""DAN1-V11-WAVE-023"", ""Q-DAN1-0015"", ""V14-R2-DAN1-C16-008"", ""V14-R2-DAN1-W1-017""]",4,"[""comparison""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V15-001"", ""FACT-D01-V15-002"", ""FACT-D01-V15-003""]",3,True,,UNIT,[],False,NOT_REQUIRED
DAN1-V016,Daniel,1,Daniel 1:16,3,"Así, pues, Melsar se llevaba la porción de la comida de ellos y el vino que habían de beber, y les daba legumbres.","Anterior: Y al cabo de los diez días pareció el rostro de ellos mejor y más robusto que el de los otros muchachos que comían de la porción de la comida del rey. Posterior: A estos cuatro muchachos, Dios les dio conocimiento e inteligencia en todas las letras y ciencias; y Daniel tuvo entendimiento en toda visión y sueños.","[""Así, pues, Melsar se llevaba la porción de la comida de ellos y el vino que habían de beber, y les daba legumbres.""]",1,"[{""atomic_fact_id"": ""DAN1-V016-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN1-0016"", ""V14-R2-DAN1-C16-009""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V016"", ""semantic_coverage_verified"": false, ""text"": ""Así, pues, Melsar se llevaba la porción de la comida de ellos y el vino que habían de beber, y les daba legumbres.""}]","[""Q-DAN1-0016"", ""V14-R2-DAN1-C16-009""]",2,"[""cause_consequence""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V16-001"", ""FACT-D01-V16-002"", ""FACT-D01-V16-003""]",3,True,,UNIT,[],False,NOT_REQUIRED
DAN1-V017,Daniel,1,Daniel 1:17,3,"A estos cuatro muchachos, Dios les dio conocimiento e inteligencia en todas las letras y ciencias; y Daniel tuvo entendimiento en toda visión y sueños.","Anterior: Así, pues, Melsar se llevaba la porción de la comida de ellos y el vino que habían de beber, y les daba legumbres. Posterior: Pasados, pues, los días al fin de los cuales había dicho el rey que los llevaran, el jefe de los eunucos los llevó delante de Nabucodonosor.","[""A estos cuatro muchachos, Dios les dio conocimiento e inteligencia en todas las letras y ciencias"", ""y Daniel tuvo entendimiento en toda visión y sueños.""]",2,"[{""atomic_fact_id"": ""DAN1-V017-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V017"", ""semantic_coverage_verified"": false, ""text"": ""A estos cuatro muchachos, Dios les dio conocimiento e inteligencia en todas las letras y ciencias""}, {""atomic_fact_id"": ""DAN1-V017-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN1-V11-WAVE-018"", ""V14-R2-DAN1-W1-018""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V017"", ""semantic_coverage_verified"": false, ""text"": ""y Daniel tuvo entendimiento en toda visión y sueños.""}]","[""DAN1-V11-WAVE-018"", ""DAN1-V11-WAVE-024"", ""DAN1-V11-WAVE-045"", ""Q-DAN1-0017"", ""V13-R2-DAN1-C8-V017-F03"", ""V14-R2-DAN1-W1-018"", ""V14-R2-DAN1-W1-019"", ""V14-R2-DAN1-W1-020""]",8,"[""cause_consequence"", ""comparison"", ""factual_recall"", ""identification""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D01-V17-001"", ""FACT-D01-V17-002""]",2,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN1-V018,Daniel,1,Daniel 1:18,3,"Pasados, pues, los días al fin de los cuales había dicho el rey que los llevaran, el jefe de los eunucos los llevó delante de Nabucodonosor.","Anterior: A estos cuatro muchachos, Dios les dio conocimiento e inteligencia en todas las letras y ciencias; y Daniel tuvo entendimiento en toda visión y sueños. Posterior: El rey habló con ellos, y no se hallaron entre todos ellos otros como Daniel, Ananías, Misael y Azarías; así, pues, permanecieron al servicio del rey.","[""Pasados, pues, los días al fin de los cuales había dicho el rey que los llevaran, el jefe de los eunucos los llevó delante de Nabucodonosor.""]",1,"[{""atomic_fact_id"": ""DAN1-V018-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN1-0018"", ""V14-R2-DAN1-C16-010""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V018"", ""semantic_coverage_verified"": false, ""text"": ""Pasados, pues, los días al fin de los cuales había dicho el rey que los llevaran, el jefe de los eunucos los llevó delante de Nabucodonosor.""}]","[""Q-DAN1-0018"", ""V14-R2-DAN1-C16-010""]",2,"[""narrative_order""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V18-001"", ""FACT-D01-V18-002""]",2,True,,UNIT,[],False,NOT_REQUIRED
DAN1-V019,Daniel,1,Daniel 1:19,3,"El rey habló con ellos, y no se hallaron entre todos ellos otros como Daniel, Ananías, Misael y Azarías; así, pues, permanecieron al servicio del rey.","Anterior: Pasados, pues, los días al fin de los cuales había dicho el rey que los llevaran, el jefe de los eunucos los llevó delante de Nabucodonosor. Posterior: En todo asunto de sabiduría e inteligencia que el rey los consultó, los halló diez veces mejores que todos los magos y astrólogos que había en todo su reino.","[""El rey habló con ellos, y no se hallaron entre todos ellos otros como Daniel, Ananías, Misael y Azarías"", ""así, pues, permanecieron al servicio del rey.""]",2,"[{""atomic_fact_id"": ""DAN1-V019-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN1-0019"", ""V13-R2-DAN1-C8-V019-F01""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V019"", ""semantic_coverage_verified"": false, ""text"": ""El rey habló con ellos, y no se hallaron entre todos ellos otros como Daniel, Ananías, Misael y Azarías""}, {""atomic_fact_id"": ""DAN1-V019-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN1-V11-WAVE-025"", ""V14-R2-DAN1-W1-021""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V019"", ""semantic_coverage_verified"": false, ""text"": ""así, pues, permanecieron al servicio del rey.""}]","[""DAN1-V11-WAVE-025"", ""Q-DAN1-0019"", ""V13-R2-DAN1-C8-V019-F01"", ""V14-R2-DAN1-W1-021""]",4,"[""cause_consequence""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D01-V19-001"", ""FACT-D01-V19-002"", ""FACT-D01-V19-003""]",3,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
DAN1-V020,Daniel,1,Daniel 1:20,3,"En todo asunto de sabiduría e inteligencia que el rey los consultó, los halló diez veces mejores que todos los magos y astrólogos que había en todo su reino.","Anterior: El rey habló con ellos, y no se hallaron entre todos ellos otros como Daniel, Ananías, Misael y Azarías; así, pues, permanecieron al servicio del rey. Posterior: Así continuó Daniel hasta el año primero del rey Ciro.","[""En todo asunto de sabiduría e inteligencia que el rey los consultó, los halló diez veces mejores que todos los magos y astrólogos que había en todo su reino.""]",1,"[{""atomic_fact_id"": ""DAN1-V020-F01"", ""coverage_basis"": ""OCR_SUPPORT_MISSING"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""AMBIGUOUS_SOURCE"", ""current_question_ids"": [""DAN1-V11-WAVE-049"", ""Q-DAN1-0020"", ""V13-R2-DAN1-C11-004"", ""V14-R2-DAN1-W1-022""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V020"", ""semantic_coverage_verified"": false, ""text"": ""En todo asunto de sabiduría e inteligencia que el rey los consultó, los halló diez veces mejores que todos los magos y astrólogos que había en todo su reino.""}]","[""DAN1-V11-WAVE-049"", ""Q-DAN1-0020"", ""V13-R2-DAN1-C11-004"", ""V14-R2-DAN1-W1-022""]",4,"[""comparison"", ""factual_recall""]",AMBIGUOUS_SOURCE,OCR_SUPPORT_MISSING,SOURCE_UNIT,False,"La unidad tiene 4 presentación(es) actual(es), pero su cita no coincide completamente con el OCR verificado. Se conserva la cita canónica y no se corrige el OCR automáticamente. La cita normalizada no aparece completa en el OCR de las páginas 3, 4, 5; se conserva la cita canónica y se requiere revisión visual.","[""FACT-D01-V20-001"", ""FACT-D01-V20-002"", ""FACT-D01-V20-003"", ""FACT-D01-V20-004""]",4,False,"La cita normalizada no aparece completa en el OCR de las páginas 3, 4, 5; se conserva la cita canónica y se requiere revisión visual.",UNIT,"[""OCR_SUPPORT_MISSING""]",True,REVIEW_REQUIRED
DAN1-V021,Daniel,1,Daniel 1:21,3,Así continuó Daniel hasta el año primero del rey Ciro.,"Anterior: En todo asunto de sabiduría e inteligencia que el rey los consultó, los halló diez veces mejores que todos los magos y astrólogos que había en todo su reino.","[""Así continuó Daniel hasta el año primero del rey Ciro.""]",1,"[{""atomic_fact_id"": ""DAN1-V021-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""Q-DAN1-0021"", ""V13-R2-DAN1-C11-002""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN1-V021"", ""semantic_coverage_verified"": false, ""text"": ""Así continuó Daniel hasta el año primero del rey Ciro.""}]","[""Q-DAN1-0021"", ""V13-R2-DAN1-C11-002""]",2,"[""factual_recall"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D01-V21-001""]",1,True,,CHAPTER,[],False,NOT_REQUIRED
DAN2-V001,Daniel,2,Daniel 2:1,4,"En el segundo año del reinado de Nabucodonosor, tuvo Nabucodonosor sueños, y se turbó su espíritu y se le fue el sueño.","Posterior: Hizo llamar el rey a magos, astrólogos, encantadores y caldeos, para que le explicaran sus sueños. Vinieron, pues, y se presentaron delante del rey.","[""En el segundo año del reinado de Nabucodonosor, tuvo Nabucodonosor sueños, y se turbó su espíritu y se le fue el sueño.""]",1,"[{""atomic_fact_id"": ""DAN2-V001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN2-AUTH-0001"", ""DAN2-V11-WAVE-001"", ""DAN2-V11-WAVE-011"", ""V13-R2-DAN2-V001-F01"", ""V14-R2-DAN2-W2-121"", ""V14-R2-DAN2-W2-122""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN2-V001"", ""semantic_coverage_verified"": false, ""text"": ""En el segundo año del reinado de Nabucodonosor, tuvo Nabucodonosor sueños, y se turbó su espíritu y se le fue el sueño.""}]","[""DAN2-AUTH-0001"", ""DAN2-V11-WAVE-001"", ""DAN2-V11-WAVE-011"", ""V13-R2-DAN2-V001-F01"", ""V14-R2-DAN2-W2-121"", ""V14-R2-DAN2-W2-122""]",6,"[""cause_consequence"", ""factual_detail"", ""factual_recall"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 6 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-D02-V01-001"", ""FACT-D02-V01-002"", ""FACT-D02-V01-003"", ""FACT-D02-V01-004""]",4,True,,CHAPTER,[],False,NOT_REQUIRED
DAN2-V002,Daniel,2,Daniel 2:2,4,"Hizo llamar el rey a magos, astrólogos, encantadores y caldeos, para que le explicaran sus sueños. Vinieron, pues, y se presentaron delante del rey.","Anterior: En el segundo año del reinado de Nabucodonosor, tuvo Nabucodonosor sueños, y se turbó su espíritu y se le fue el sueño. Posterior: El rey les dijo: —He tenido un sueño, y mi espíritu se ha turbado por saber el sueño.","[""Hizo llamar el rey a magos, astrólogos, encantadores y caldeos, para que le explicaran sus sueños."", ""Vinieron, pues, y se presentaron delante del rey.""]",2,"[{""atomic_fact_id"": ""DAN2-V002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN2-AUTH-0002"", ""V14-R2-DAN2-C16-001""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN2-V002"", ""semantic_coverage_verified"": false, ""text"": ""Hizo llamar el rey a magos, astrólogos, encantadores y caldeos, para que le explicaran sus sueños.""}, {""atomic_fact_id"": ""DAN2-V002-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""DAN2-V11-WAVE-002"", ""V13-R2-DAN2-C11-008""], ""is_atomic"": true, ""parent_source_unit_id"": ""DAN2-V002"", ""semantic_coverage_verified"": false, ""text"": ""Vinieron, pues, y se presentaron delante del rey.""}]","[""DAN2-AUTH-0002"", ""DAN2-V11-WAVE-002"", ""V13-R2-DAN2-C11-008"", ""V14-R2-DAN2-C16-001""]",4,"[""cause_consequence"", ""identification"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-D02-V02-001"", ""FACT-D02-V02-002"", ""FACT-D02-V02-003"", ""FACT-D02-V02-004""]",4,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
